Date	       Julian	Idren	Season	Year	GIC	Class	Site	Weigth	Sex	ModeFDC	Mode	AgeMAT	Age	Info	Status	Type	Count	Periode
21/03/2007	080	615	3	2007	B	B7	FDC10	5,8	F	D	D	1	2	1	R	E	4	P1
21/03/2007	080	616	3	2007	B	B7	FDC10	6,7	F	P	P	7	8	1	R	E	5	P1
22/03/2007	081	617	3	2007	B	B7	FDC10	5,65	M	T	T	2	3	0	NA	NA	NA	P1
22/03/2007	081	618	3	2007	B	B7	FDC10	5,5	M	P	P	0	1	0	NA	NA	NA	P1
22/03/2007	081	F7F3212	7	2007	F	F7	FDC35	6,9	F	P	P	0	1	1	R	E	4	P1
23/03/2007	082	620	3	2007	B	B7	FDC10	6,05	F	P	P	3	4	1	R	E	5	P1
23/03/2007	082	621	3	2007	S	S7	FDC10	7,6	M	P	P	2	3	0	NA	NA	NA	P1
25/03/2007	084	623	3	2007	S	S7	FDC10	6,55	M	P	P	1	2	0	NA	NA	NA	P1
26/03/2007	085	624	3	2007	S	S7	FDC10	4,95	F	P	P	3	4	1	R	CP	4	P1
29/03/2007	088	625	3	2007	B	B7	FDC10	5,15	F	T	T	0	1	1	NR	O	NA	P1
29/03/2007	088	626	3	2007	B	B7	FDC10	5,85	M	T	T	0	1	0	NA	NA	NA	P1
29/03/2007	088	627	3	2007	S	S7	FDC10	5,7	F	P	P	2	3	1	R	CP	5	P1
30/03/2007	089	628	3	2007	B	B7	FDC10	6,5	M	T	T	0	1	0	NA	NA	NA	P1
02/04/2007	092	629	3	2007	B	B7	FDC10	5,2	F	P	P	3	3	1	R	CP	6	P2
03/04/2007	093	630	3	2007	B	B7	FDC10	6,35	M	P	P	2	2	0	NA	NA	NA	P2
05/04/2007	095	631	3	2007	B	B7	FDC10	4,9	F	T	T	4	4	1	R	CP	3	P2
05/04/2007	095	632	3	2007	B	B7	FDC10	4,1	F	T	T	5	5	0	NA	NA	NA	P2
05/04/2007	095	633	3	2007	B	B7	FDC10	4,2	M	P	P	1	1	0	NA	NA	NA	P2
05/04/2007	095	634	3	2007	S	S7	FDC10	6,55	M	P	P	2	2	0	NA	NA	NA	P2
05/04/2007	095	635	3	2007	B	B7	FDC10	4,2	F	P	P	2	2	1	R	CP	4	P2
06/04/2007	096	636	3	2007	B	B7	FDC10	4,2	F	P	P	1	1	1	R	CP	3	P2
08/04/2007	098	637	3	2007	S	S7	FDC10	5,5	M	P	P	1	1	0	NA	NA	NA	P2
08/04/2007	098	638	3	2007	B	B7	FDC10	4,15	F	P	P	1	1	1	R	CP	3	P2
08/04/2007	098	639	3	2007	B	B7	FDC10	3,85	F	P	P	2	2	1	R	CP	5	P2
09/04/2007	099	640	3	2007	S	S7	FDC10	6,3	M	D	D	1	1	0	NA	NA	NA	P2
09/04/2007	099	641	3	2007	S	S7	FDC10	5,75	F	D	D	4	4	1	R	CP	7	P2
09/04/2007	099	642	3	2007	S	S7	FDC10	6	F	D	D	NA	NA	1	R	CP	5	P2
10/04/2007	100	643	3	2007	B	B7	FDC10	6,35	M	T	T	4	4	0	NA	NA	NA	P2
10/04/2007	100	644	3	2007	B	B7	FDC10	4,45	F	T	T	3	3	1	NR	O	NA	P2
11/04/2007	101	645	3	2007	B	B7	FDC10	5,35	M	P	P	2	2	0	NA	NA	NA	P2
12/04/2007	102	646	3	2007	B	B7	FDC10	6	M	T	T	3	3	0	NA	NA	NA	P2
12/04/2007	102	647	3	2007	S	S7	FDC10	4,9	F	P	P	2	2	1	R	CP	2	P2
12/04/2007	102	648	3	2007	B	B7	FDC10	6,3	F	P	P	1	1	1	R	CP	4	P2
12/04/2007	102	649	3	2007	B	B7	FDC10	4,05	M	T	T	3	3	0	NA	NA	NA	P2
15/04/2007	105	650	3	2007	B	B7	FDC10	4,25	F	D	D	1	1	1	R	CP	6	P2
15/04/2007	105	651	3	2007	B	B7	FDC10	4,6	F	D	D	3	3	1	R	CP	6	P2
15/04/2007	105	652	3	2007	B	B7	FDC10	5,4	M	P	P	8	8	0	NA	NA	NA	P2
17/04/2007	107	653	3	2007	S	S7	FDC10	5,05	F	P	P	3	3	1	R	CP	7	P2
18/04/2007	108	654	3	2007	B	B7	FDC10	4,55	F	T	T	4	4	1	R	CP	6	P2
18/04/2007	108	655	3	2007	B	B7	FDC10	5,7	M	T	T	1	1	0	NA	NA	NA	P2
18/04/2007	108	656	3	2007	B	B7	FDC10	5,75	M	T	T	3	3	0	NA	NA	NA	P2
19/04/2007	109	657	3	2007	B	B7	FDC10	5,8	F	P	P	3	3	1	R	CP	4	P2
19/04/2007	109	659	3	2007	S	S7	FDC10	5,5	M	P	P	1	1	0	NA	NA	NA	P2
20/04/2007	110	660	3	2007	B	B7	FDC10	6,75	M	P	P	NA	NA	0	NA	NA	NA	P2
20/04/2007	110	661	3	2007	B	B7	FDC10	3,9	F	T	T	1	1	1	NR	O	NA	P2
23/04/2007	113	662	3	2007	B	B7	FDC10	5,1	M	P	P	4	4	0	NA	NA	NA	P2
23/04/2007	113	663	3	2007	S	S7	FDC10	4,5	M	P	P	1	1	0	NA	NA	NA	P2
27/04/2007	117	664	3	2007	B	B7	FDC10	4,35	F	P	P	2	2	1	R	CP	6	P2
27/04/2007	117	665	3	2007	B	B7	FDC10	5	F	P	P	1	1	1	R	CP	2	P2
01/05/2007	121	666	3	2007	B	B7	FDC10	4,35	M	P	P	3	3	0	NA	NA	NA	P2
02/05/2007	122	667	3	2007	B	B7	FDC10	5	M	P	P	2	2	0	NA	NA	NA	P2
05/05/2007	125	668	3	2007	B	B7	FDC10	4,5	M	P	P	1	1	0	NA	NA	NA	P2
10/05/2007	130	669	3	2007	S	S7	FDC10	4	NI	P	P	3	3	0	NA	NA	NA	P2
14/05/2007	134	671	3	2007	B	B7	FDC10	5,1	M	P	P	3	3	0	NA	NA	NA	P2
16/05/2007	136	672	3	2007	S	S7	FDC10	5	M	P	P	3	3	0	NA	NA	NA	P2
20/05/2007	140	673	3	2007	B	B7	FDC10	3	F	P	P	1	1	1	R	CP	4	P2
22/05/2007	142	675	3	2007	B	B7	FDC10	4,5	F	P	P	3	3	1	R	CP	3	P2
23/05/2007	143	676	3	2007	B	B7	FDC10	3	M	P	P	1	1	0	NA	NA	NA	P2
26/05/2007	146	677	3	2007	B	B7	FDC10	3	F	P	P	2	2	1	R	CP	6	P2
07/06/2007	158	678	3	2007	B	B7	FDC10	4,3	M	P	P	2	2	0	NA	NA	NA	P2
07/06/2007	158	679	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P2
09/06/2007	160	681	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P2
11/06/2007	162	682	3	2007	B	B7	FDC10	5,55	M	P	P	3	3	0	NA	NA	NA	P2
11/06/2007	162	683	3	2007	B	B7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P2
11/06/2007	162	684	3	2007	B	B7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P2
15/06/2007	166	685	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P2
22/06/2007	173	689	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P2
25/06/2007	176	692	3	2007	B	B7	FDC10	6,9	M	P	P	2	2	0	NA	NA	NA	P2
29/06/2007	180	695	3	2007	B	B7	FDC10	5,15	F	T	T	2	2	0	NA	NA	NA	P2
29/06/2007	180	696	3	2007	B	B7	FDC10	5,4	F	T	T	1	1	1	R	CP	4	P2
29/06/2007	180	697	3	2007	B	B7	FDC10	5,1	F	T	T	1	1	1	R	CP	5	P2
29/06/2007	180	698	3	2007	B	B7	FDC10	4,8	F	T	T	3	3	1	R	CP	5	P2
01/07/2007	182	701	3	2007	S	S7	FDC10	4,5	F	P	P	1	1	1	R	CP	6	P2
02/07/2007	183	702	3	2007	B	B7	FDC10	3,55	F	P	P	1	1	1	R	CP	4	P2
07/07/2007	188	703	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P2
07/07/2007	188	704	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P2
12/07/2007	193	707	3	2007	B	B7	FDC10	4,35	F	T	T	0	0	1	NR	O	NA	P2
12/07/2007	193	708	3	2007	B	B7	FDC10	6	M	T	T	3	3	0	NA	NA	NA	P2
12/07/2007	193	709	3	2007	B	B7	FDC10	4,2	M	T	T	4	4	0	NA	NA	NA	P2
18/07/2007	199	713	3	2007	B	B7	FDC10	5,9	M	P	P	4	4	0	NA	NA	NA	P2
19/07/2007	200	714	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P2
24/07/2007	205	715	3	2007	B	B7	FDC10	NA	M	T	T	0	0	0	NA	NA	NA	P2
24/07/2007	205	716	3	2007	B	B7	FDC10	5,3	M	T	T	0	0	0	NA	NA	NA	P2
27/07/2007	208	720	3	2007	B	B7	FDC10	4,35	F	T	T	NA	NA	0	NA	NA	NA	P2
02/08/2007	214	723	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P2
02/08/2007	214	724	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P2
02/08/2007	214	725	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P2
07/08/2007	219	726	3	2007	B	B7	FDC10	4,85	F	T	T	3	3	1	R	CP	5	P2
07/08/2007	219	727	3	2007	B	B7	FDC10	6,6	M	T	T	3	3	0	NA	NA	NA	P2
09/08/2007	221	728	3	2007	B	B7	FDC10	5,75	M	T	T	2	2	0	NA	NA	NA	P2
23/08/2007	235	730	3	2007	B	B7	FDC10	6,75	M	P	P	7	7	0	NA	NA	NA	P2
23/08/2007	235	731	3	2007	B	B7	FDC10	6,35	M	T	T	1	1	0	NA	NA	NA	P2
23/08/2007	235	732	3	2007	B	B7	FDC10	4,65	M	T	T	0	0	0	NA	NA	NA	P2
27/08/2007	239	733	3	2007	B	B7	FDC10	4,5	F	P	P	3	3	1	R	CP	5	P2
31/08/2007	243	734	3	2007	B	B7	FDC10	5,75	M	T	T	0	0	0	NA	NA	NA	P2
31/08/2007	243	735	3	2007	B	B7	FDC10	6	F	T	T	7	7	1	R	CP	2	P2
31/08/2007	243	736	3	2007	B	B7	FDC10	4,6	F	T	T	0	0	0	NA	NA	NA	P2
01/09/2007	244	737	3	2007	B	B7	FDC10	4,5	F	P	P	0	0	0	NA	NA	NA	P3
01/09/2007	244	738	3	2007	B	B7	FDC10	6,1	M	P	P	1	1	0	NA	NA	NA	P3
03/09/2007	246	739	3	2007	B	B7	FDC10	4,6	F	P	P	0	0	0	NA	NA	NA	P3
03/09/2007	246	740	3	2007	B	B7	FDC10	4,5	F	P	P	0	0	0	NA	NA	NA	P3
04/09/2007	247	741	3	2007	B	B7	FDC10	6,2	M	P	P	0	0	0	NA	NA	NA	P3
06/09/2007	249	742	3	2007	B	B7	FDC10	4,5	F	T	T	0	0	0	NA	NA	NA	P3
12/09/2007	255	743	3	2007	B	B7	FDC10	5,6	M	T	T	0	0	0	NA	NA	NA	P3
15/09/2007	258	744	3	2007	B	B7	FDC10	6	M	T	T	0	0	0	NA	NA	NA	P3
21/09/2007	264	746	3	2007	B	B7	FDC10	4,1	F	T	T	0	0	0	NA	NA	NA	P3
21/09/2007	264	747	3	2007	B	B7	FDC10	5	M	T	T	0	0	0	NA	NA	NA	P3
21/09/2007	264	748	3	2007	B	B7	FDC10	4,35	F	T	T	0	0	0	NA	NA	NA	P3
21/09/2007	264	749	3	2007	B	B7	FDC10	4,55	F	T	T	0	0	0	NA	NA	NA	P3
23/09/2007	266	751	3	2007	B	B7	FDC10	5,4	F	D	D	2	2	0	NA	NA	NA	P3
23/09/2007	266	752	3	2007	B	B7	FDC10	4,6	M	D	D	0	0	0	NA	NA	NA	P3
26/09/2007	269	755	3	2007	B	B7	FDC10	5,25	M	T	T	0	0	0	NA	NA	NA	P3
26/09/2007	269	756	3	2007	B	B7	FDC10	5,9	M	T	T	0	0	0	NA	NA	NA	P3
30/09/2007	273	758	3	2007	B	B7	FDC10	6,95	F	D	D	2	2	0	NA	NA	NA	P3
01/10/2007	274	760	3	2007	B	B7	FDC10	4,65	M	P	P	0	0	0	NA	NA	NA	P3
09/10/2007	282	764	3	2007	B	B7	FDC10	NA	NI	P	P	NA	NA	0	NA	NA	NA	P3
09/10/2007	282	765	3	2007	B	B7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P3
15/10/2007	288	766	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
15/10/2007	288	767	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
16/10/2007	289	768	3	2007	B	B7	FDC10	NA	NI	P	P	NA	NA	0	NA	NA	NA	P3
16/10/2007	289	769	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
17/10/2007	290	770	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
18/10/2007	291	772	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
18/10/2007	291	773	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
19/10/2007	292	774	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
19/10/2007	292	775	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
19/10/2007	292	776	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
19/10/2007	292	777	3	2007	B	B7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P3
21/10/2007	294	780	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
23/10/2007	296	786	3	2007	S	S7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
25/10/2007	298	787	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
25/10/2007	298	788	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
26/10/2007	299	789	3	2007	B	B7	FDC10	NA	NI	P	P	NA	NA	0	NA	NA	NA	P3
26/10/2007	299	790	3	2007	B	B7	FDC10	NA	NI	P	P	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	799	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	800	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	801	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	802	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	803	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
30/10/2007	303	804	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
08/11/2007	312	806	3	2007	B	B7	FDC10	NA	M	T	T	NA	NA	0	NA	NA	NA	P3
09/11/2007	313	808	3	2007	B	B7	FDC10	NA	NI	P	P	NA	NA	0	NA	NA	NA	P3
11/11/2007	315	810	3	2007	B	B7	FDC10	NA	F	P	P	NA	NA	0	NA	NA	NA	P3
11/11/2007	315	811	3	2007	B	B7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P3
12/11/2007	316	812	3	2007	B	B7	FDC10	7,2	M	T	T	0	0	0	NA	NA	NA	P3
12/11/2007	316	813	3	2007	S	S7	FDC10	NA	M	P	P	NA	NA	0	NA	NA	NA	P3
13/11/2007	317	814	3	2007	B	B7	FDC10	6,3	M	T	T	0	0	0	NA	NA	NA	P3
15/11/2007	319	815	3	2007	B	B7	FDC10	6,45	M	T	T	3	3	0	NA	NA	NA	P3
15/11/2007	319	816	3	2007	B	B7	FDC10	5,2	M	T	T	1	1	0	NA	NA	NA	P3
15/11/2007	319	817	3	2007	B	B7	FDC10	6,6	M	T	T	2	2	0	NA	NA	NA	P3
15/11/2007	319	818	3	2007	B	B7	FDC10	5,75	M	T	T	0	0	0	NA	NA	NA	P3
15/11/2007	319	819	3	2007	B	B7	FDC10	5,75	F	T	T	0	0	0	NA	NA	NA	P3
15/11/2007	319	820	3	2007	B	B7	FDC10	6,15	M	T	T	1	1	0	NA	NA	NA	P3
15/11/2007	319	821	3	2007	B	B7	FDC10	4,9	F	T	T	0	0	0	NA	NA	NA	P3
15/11/2007	319	822	3	2007	B	B7	FDC10	4,75	M	T	T	0	0	0	NA	NA	NA	P3
16/11/2007	320	823	3	2007	S	S7	FDC10	5,6	F	P	P	0	0	0	NA	NA	NA	P3
18/11/2007	322	828	3	2007	S	S7	FDC10	6	M	P	P	0	0	0	NA	NA	NA	P3
20/11/2007	324	829	3	2007	B	B7	FDC10	5,05	F	T	T	0	0	0	NA	NA	NA	P3
20/11/2007	324	830	3	2007	B	B7	FDC10	4,75	F	T	T	0	0	0	NA	NA	NA	P3
20/11/2007	324	831	3	2007	B	B7	FDC10	4,9	F	T	T	0	0	0	NA	NA	NA	P3
22/11/2007	326	832	3	2007	B	B7	FDC10	6,1	F	T	T	3	3	0	NA	NA	NA	P3
22/11/2007	326	833	3	2007	B	B7	FDC10	6,8	M	T	T	0	0	0	NA	NA	NA	P3
22/11/2007	326	834	3	2007	B	B7	FDC10	5,25	M	T	T	1	1	0	NA	NA	NA	P3
23/11/2007	327	835	3	2007	B	B7	FDC10	4,1	F	P	P	0	0	0	NA	NA	NA	P3
23/11/2007	327	836	3	2007	B	B7	FDC10	6,25	F	P	P	0	0	0	NA	NA	NA	P3
26/11/2007	330	839	3	2007	B	B7	FDC10	6,35	M	T	T	0	0	0	NA	NA	NA	P3
27/11/2007	331	840	3	2007	B	B7	FDC10	5,4	M	P	P	0	0	0	NA	NA	NA	P3
28/11/2007	332	841	3	2007	S	S7	FDC10	4,85	M	P	P	0	0	0	NA	NA	NA	P3
28/11/2007	332	842	3	2007	S	S7	FDC10	7,35	M	P	P	1	1	0	NA	NA	NA	P3
28/11/2007	332	843	3	2007	S	S7	FDC10	6,5	M	P	P	0	0	0	NA	NA	NA	P3
29/11/2007	333	844	3	2007	B	B7	FDC10	6,5	M	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	845	3	2007	B	B7	FDC10	8,5	F	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	846	3	2007	B	B7	FDC10	4,75	F	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	847	3	2007	B	B7	FDC10	4,6	F	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	848	3	2007	B	B7	FDC10	5,8	F	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	849	3	2007	B	B7	FDC10	6,4	M	T	T	0	0	0	NA	NA	NA	P3
29/11/2007	333	850	3	2007	B	B7	FDC10	NA	F	T	T	NA	NA	0	NA	NA	NA	P3
03/12/2007	337	852	3	2007	B	B7	FDC10	5,8	NI	T	T	0	0	0	NA	NA	NA	P3
03/12/2007	337	853	3	2007	B	B7	FDC10	5,7	F	T	T	2	2	0	NA	NA	NA	P3
03/12/2007	337	854	3	2007	B	B7	FDC10	6,95	M	T	T	1	1	0	NA	NA	NA	P3
03/12/2007	337	855	3	2007	B	B7	FDC10	5,85	M	T	T	0	0	0	NA	NA	NA	P3
03/12/2007	337	856	3	2007	B	B7	FDC10	5,3	M	T	T	0	0	0	NA	NA	NA	P3
04/12/2007	338	857	3	2007	B	B7	FDC10	6,3	F	P	P	0	0	0	NA	NA	NA	P3
05/12/2007	339	858	3	2007	S	S7	FDC10	6,4	F	P	P	0	0	0	NA	NA	NA	P3
05/12/2007	339	859	3	2007	S	S7	FDC10	6,7	M	P	P	0	0	0	NA	NA	NA	P3
05/12/2007	339	860	3	2007	B	B7	FDC10	5,1	F	P	P	0	0	0	NA	NA	NA	P3
05/12/2007	339	861	3	2007	B	B7	FDC10	4,2	M	P	P	0	0	0	NA	NA	NA	P3
05/12/2007	339	862	3	2007	S	S7	FDC10	6,4	F	P	P	NA	NA	0	NA	NA	NA	P3
06/12/2007	340	863	3	2007	B	B7	FDC10	8,55	M	T	T	3	3	0	NA	NA	NA	P3
06/12/2007	340	864	3	2007	B	B7	FDC10	6,45	M	T	T	0	0	0	NA	NA	NA	P3
06/12/2007	340	865	3	2007	B	B7	FDC10	5,6	F	P	P	0	0	0	NA	NA	NA	P3
06/12/2007	340	866	3	2007	B	B7	FDC10	6,35	M	T	T	0	0	0	NA	NA	NA	P3
07/12/2007	341	867	3	2007	B	B7	FDC10	7,25	M	P	P	0	0	0	NA	NA	NA	P3
08/12/2007	342	868	3	2007	B	B7	FDC10	5,4	F	T	T	0	0	0	NA	NA	NA	P3
08/12/2007	342	870	3	2007	S	S7	FDC10	6,25	M	P	P	0	0	0	NA	NA	NA	P3
08/12/2007	342	871	3	2007	S	S7	FDC10	6,75	M	P	P	1	1	0	NA	NA	NA	P3
11/12/2007	345	873	3	2007	S	S7	FDC10	5,6	F	P	P	1	1	0	NA	NA	NA	P3
12/12/2007	346	875	3	2007	S	S7	FDC10	6,55	M	P	P	0	0	0	NA	NA	NA	P3
12/12/2007	346	876	3	2007	S	S7	FDC10	6,1	M	P	P	0	0	0	NA	NA	NA	P3
13/12/2007	347	877	3	2007	B	B7	FDC10	4,9	F	T	T	0	0	0	NA	NA	NA	P3
13/12/2007	347	878	3	2007	B	B7	FDC10	6,55	M	T	T	0	0	0	NA	NA	NA	P3
13/12/2007	347	879	3	2007	B	B7	FDC10	5,45	F	T	T	2	2	0	NA	NA	NA	P3
13/12/2007	347	880	3	2007	B	B7	FDC10	5,8	M	T	T	0	0	0	NA	NA	NA	P3
13/12/2007	347	881	3	2007	B	B7	FDC10	6,95	F	T	T	0	0	0	NA	NA	NA	P3
15/12/2007	349	882	3	2007	S	S7	FDC10	5,05	F	P	P	0	0	0	NA	NA	NA	P3
17/12/2007	351	885	3	2007	B	B7	FDC10	5,2	M	P	P	0	0	0	NA	NA	NA	P3
17/12/2007	351	887	3	2007	S	S7	FDC10	4,25	F	P	P	0	0	0	NA	NA	NA	P3
19/12/2007	353	888	3	2007	B	B7	FDC10	4,85	F	T	T	0	0	0	NA	NA	NA	P3
20/12/2007	354	889	3	2007	B	B7	FDC10	5,9	F	T	T	0	0	0	NA	NA	NA	P3
20/12/2007	354	890	3	2007	B	B7	FDC10	4,65	F	T	T	0	0	0	NA	NA	NA	P3
20/12/2007	354	891	3	2007	B	B7	FDC10	5,15	F	T	T	0	0	0	NA	NA	NA	P3
20/12/2007	354	892	3	2007	B	B7	FDC10	7,15	M	T	T	4	4	0	NA	NA	NA	P3
20/12/2007	354	893	3	2007	B	B7	FDC10	5,4	F	T	T	0	0	1	NR	O	NA	P3
23/12/2007	357	896	3	2007	S	S7	FDC10	6,05	F	P	P	0	0	0	NA	NA	NA	P3
26/12/2007	360	897	3	2007	B	B7	FDC10	5,8	M	T	T	0	0	0	NA	NA	NA	P3
26/12/2007	360	898	3	2007	B	B7	FDC10	6,05	M	T	T	0	0	0	NA	NA	NA	P3
26/12/2007	360	899	3	2007	B	B7	FDC10	5,55	F	T	T	0	0	0	NA	NA	NA	P3
27/12/2007	361	901	3	2007	B	B7	FDC10	5,1	F	P	P	0	0	0	NA	NA	NA	P3
08/01/2008	008	904	3	2007	B	B7	FDC10	7,1	M	P	P	0	0	0	NA	NA	NA	P3
08/01/2008	008	905	3	2007	B	B7	FDC10	6,3	M	P	P	0	0	0	NA	NA	NA	P3
09/01/2008	009	906	3	2007	S	S7	FDC10	5,3	F	P	P	1	1	0	NA	NA	NA	P3
10/01/2008	010	907	3	2007	B	B7	FDC10	4,8	M	T	T	0	0	0	NA	NA	NA	P3
11/01/2008	011	908	3	2007	S	S7	FDC10	4,45	F	P	P	0	0	0	NA	NA	NA	P3
12/01/2008	012	909	3	2007	S	S7	FDC10	5,95	F	P	P	0	0	0	NA	NA	NA	P3
15/01/2008	015	911	3	2007	B	B7	FDC10	5,5	M	T	T	0	0	0	NA	NA	NA	P3
15/01/2008	015	912	3	2007	B	B7	FDC10	5,7	F	T	T	0	0	0	NA	NA	NA	P3
15/01/2008	015	913	3	2007	B	B7	FDC10	4,1	F	T	T	0	0	1	R	PI	NA	P3
16/01/2008	016	914	3	2007	B	B7	FDC10	5,75	M	T	T	0	0	0	NA	NA	NA	P3
16/01/2008	016	915	3	2007	B	B7	FDC10	7,25	M	T	T	0	0	0	NA	NA	NA	P3
16/01/2008	016	916	3	2007	B	B7	FDC10	4,25	F	T	T	0	0	0	NA	NA	NA	P3
16/01/2008	016	917	3	2007	B	B7	FDC10	4,4	F	T	T	0	0	0	NA	NA	NA	P3
18/01/2008	018	918	3	2007	S	S7	FDC10	4,85	F	P	P	0	0	0	NA	NA	NA	P3
18/01/2008	018	919	3	2007	S	S7	FDC10	4,35	F	P	P	0	0	0	NA	NA	NA	P3
19/01/2008	019	921	3	2007	B	B7	FDC10	4,3	F	P	P	0	0	0	NA	NA	NA	P3
20/01/2008	020	923	3	2007	B	B7	FDC10	4,6	F	P	P	0	0	0	NA	NA	NA	P3
23/01/2008	023	924	3	2007	S	S7	FDC10	8,65	M	P	P	2	2	0	NA	NA	NA	P3
23/01/2008	023	925	3	2007	S	S7	FDC10	7,2	M	P	P	0	0	0	NA	NA	NA	P3
23/01/2008	023	926	3	2007	B	B7	FDC10	7,3	M	P	P	2	2	0	NA	NA	NA	P3
28/01/2008	028	928	3	2007	B	B7	FDC10	7,9	M	P	P	0	0	0	NA	NA	NA	P3
28/01/2008	028	929	3	2007	B	B7	FDC10	5,7	M	P	P	0	0	0	NA	NA	NA	P3
01/02/2008	032	930	4	2008	S	S8	FDC10	5,4	M	P	P	2	2	0	NA	NA	NA	P1
04/02/2008	035	931	4	2008	S	S8	FDC10	6,45	M	P	P	0	1	0	NA	NA	NA	P1
06/02/2008	037	932	4	2008	S	S8	FDC10	6,45	M	P	P	0	1	0	NA	NA	NA	P1
07/02/2008	038	936	4	2008	B	B8	FDC10	4,6	F	P	P	4	5	1	R	PI	NA	P1
11/02/2008	042	939	4	2008	S	S8	FDC10	5,1	F	P	P	0	1	1	R	E	6	P1
18/02/2008	049	942	4	2008	B	B8	FDC10	4,4	M	P	P	1	2	0	NA	NA	NA	P1
19/02/2008	050	943	4	2008	B	B8	FDC10	4,4	F	T	T	0	1	1	R	E	6	P1
19/02/2008	050	944	4	2008	B	B8	FDC10	7,3	F	T	T	3	4	0	NA	NA	NA	P1
19/02/2008	050	945	4	2008	B	B8	FDC10	5,7	M	T	T	0	1	0	NA	NA	NA	P1
20/02/2008	051	946	4	2008	B	B8	FDC10	4,95	F	P	P	0	1	1	R	E	4	P1
20/02/2008	051	947	4	2008	B	B8	FDC10	5,25	F	P	P	0	1	1	NR	O	NA	P1
21/02/2008	052	948	4	2008	B	B8	FDC10	5,1	F	P	P	0	1	1	NR	O	NA	P1
22/02/2008	053	949	4	2008	B	B8	FDC10	4,8	F	P	P	0	1	1	R	PI	NA	P1
23/02/2008	054	950	4	2008	B	B8	FDC10	5,1	F	D	D	0	1	1	R	E	6	P1
24/02/2008	055	951	4	2008	B	B8	FDC10	6,4	F	P	P	5	6	1	R	E	4	P1
25/02/2008	056	952	4	2008	B	B8	FDC10	5	M	P	P	4	5	0	NA	NA	NA	P1
01/03/2008	061	955	4	2008	S	S8	FDC10	6,2	F	P	P	1	2	1	R	E	5	P1
01/03/2008	061	956	4	2008	S	S8	FDC10	5,5	M	P	P	0	1	0	NA	NA	NA	P1
01/03/2008	061	957	4	2008	S	S8	FDC10	4,4	F	P	P	0	1	1	R	E	3	P1
