"Numéro";"Idren";"N° de Renard";"Saison";"Date";"saisonreprod";"GIC";"Lieu-Dit";"Communes";"id-SIG";"Poids";"Sexe";"Mode de Prél";"Allait Fdc";"Nbre d'Emb Fdc";"Prél Utérus";"Phase pré-implantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Nbre de Resorp -tions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Prél Dent";"N° Mat";"Agedents";"Prél Yeux";"Age";"moisp"
2271;"V3M1113";"1113";"2002/2003";16/2/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;7.00;"M";"P";;;;;;;;;;"C";"432";"0";;1;2
2313;"V3M1151";"1151";"2002/2003";1/3/2003 00:00:00;3;"V";"Le Petit Sapin";"CHATILLON EN VENDELAIS";;8.50;"M";"C";;;;;;;;;;"C";"470";"2";;3;3
2327;"V3M1174";"1174";"2002/2003";5/3/2003 00:00:00;3;"V";"Charbonnelais";"VAL D'IZE";;7.60;"M";"P";;;;;;;;;;"C";"492";"1";;2;3
2357;"V3M1195";"1195";"2002/2003";14/3/2003 00:00:00;3;"V";"La Corbinais ";"MONTREUIL SOUS PEROUSE";;7.00;"M";"P";;;;;;;;;;"C";"501";"4";;5;3
2362;"V3M1198";"1198";"2002/2003";16/3/2003 00:00:00;3;"V";;"MONTREUIL SOUS PEROUSE";;7.00;"M";"P";;;;;;;;;;"D";"13";"0";;1;3
2372;"V3M1211";"1211";"2002/2003";25/3/2003 00:00:00;3;"V";"La Filotière";"CHATILLON EN VENDELAIS";;6.70;"M";"P";;;;;;;;;;"D";"26";"0";;1;3
2375;"V3M1215";"1215";"2002/2003";29/3/2003 00:00:00;3;"V";;"MONTREUIL SOUS PEROUSE";;7.10;"M";"P";;;;;;;;;;"C";"504";"1";;2;3
2376;"V3M1216";"1216";"2002/2003";29/3/2003 00:00:00;3;"V";"Monthévin";"MONTREUIL SOUS PEROUSE";;7.40;"M";"P";;;;;;;;;;"C";"505";"1";;2;3
2377;"V3M1219";"1219";"2002/2003";29/3/2003 00:00:00;3;"V";;"LANDAVRAN";;6.80;"M";"P";;;;;;;;;;"C";"508";"1";;2;3
2774;"V3M1235";"1235";"2003/2004";15/5/2003 00:00:00;3;"V";"Gérard";"MONTREUIL SOUS PEROUSE";;5.70;"M";"P";;;;;;;;;;"D";"30";"0";;0;5
2775;"V3M1236";"1236";"2003/2004";23/5/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;6.20;"M";"P";;;;;;;;;;"D";"31";"3";;3;5
2909;"V3M1389";"1389";"2003/2004";18/12/2003 00:00:00;3;"V";"Colinais";"MONTREUIL SOUS PEROUSE";;5.10;"M";"P";;;;;;;;;;"D";"156";"0";;0;12
2924;"V3M1408";"1408";"2003/2004";22/12/2003 00:00:00;3;"V";"La Gremlais";"VAL D'IZE";;6.70;"M";"P";;;;;;;;;;"D";"174";"0";;0;12
2930;"V3M1410";"1410";"2003/2004";25/12/2003 00:00:00;3;"V";;"MONTAUTOUR";;8.10;"M";"C";;;;;;;;;;"D";"176";"0";;0;12
2927;"V3M1411";"1411";"2003/2004";23/12/2003 00:00:00;3;"V";;"MONTAUTOUR";;7.60;"M";"C";;;;;;;;;;"D";"177";"1";;1;12
2916;"V3M1412";"1412";"2003/2004";20/12/2003 00:00:00;3;"V";;"MONTAUTOUR";;6.50;"M";"C";;;;;;;;;;"D";"178";"2";;2;12
2905;"V3M1413";"1413";"2003/2004";16/12/2003 00:00:00;3;"V";;"MONTAUTOUR";;6.40;"M";"C";;;;;;;;;;"N";;;;;12
2928;"V3M1414";"1414";"2003/2004";23/12/2003 00:00:00;3;"V";"Rocher Palet";"VAL D'IZE";;8.50;"M";"P";;;;;;;;;;"D";"179";"0";;0;12
2962;"V3M1444";"1444";"2003/2004";2/1/2004 00:00:00;3;"V";"Les Rabellières";"COMBOURTILLE";;7.80;"M";"P";;;;;;;;;;"D";"209";"1";;1;1
2969;"V3M1447";"1447";"2003/2004";5/1/2004 00:00:00;3;"V";"Luçon";"CHATILLON EN VENDELAIS";;7.00;"M";"C";;;;;;;;;;"D";"212";"0";;1;1
3003;"V3M1492";"1492";"2003/2004";15/1/2004 00:00:00;3;"V";"La Chenevessaie";"VAL D'IZE";;4.60;"M";"P";;;;;;;;;;"D";"257";"0";;1;1
2992;"V3M1493";"1493";"2003/2004";12/1/2004 00:00:00;3;"V";"Bel Air";"VAL D'IZE";;8.60;"M";"P";;;;;;;;;;"D";"258";"0";;1;1
3012;"V3M1494";"1494";"2003/2004";17/1/2004 00:00:00;3;"V";"Merligousse";"CHATILLON EN VENDELAIS";;7.50;"M";"P";;;;;;;;;;"D";"259";"0";;1;1
3004;"V3M1496";"1496";"2003/2004";15/1/2004 00:00:00;3;"V";"Les Ecoubillons";"CHATILLON EN VENDELAIS";;7.40;"M";"P";;;;;;;;;;"N";;;;;1
3005;"V3M1497";"1497";"2003/2004";15/1/2004 00:00:00;3;"V";"Le Plessis";"CHATILLON EN VENDELAIS";;7.00;"M";"P";;;;;;;;;;"D";"261";"0";;1;1
3020;"V3M1498";"1498";"2003/2004";18/1/2004 00:00:00;3;"V";"Fresnaie";"CHATILLON EN VENDELAIS";;7.00;"M";"P";;;;;;;;;;"D";"262";"0";;1;1
3044;"V3M1524";"1524";"2003/2004";21/1/2004 00:00:00;3;"V";"Les Ecoubillons";"CHATILLON EN VENDELAIS";;8.90;"M";"P";;;;;;;;;;"D";"288";"2";;2;1
3047;"V3M1525";"1525";"2003/2004";22/1/2004 00:00:00;3;"V";"La Galonnière";"CHATILLON EN VENDELAIS";;6.70;"M";"P";;;;;;;;;;"D";"289";"3";;3;1
3033;"V3M1526";"1526";"2003/2004";19/1/2004 00:00:00;3;"V";"Les Landelles";"CHATILLON EN VENDELAIS";;7.20;"M";"P";;;;;;;;;;"D";"290";"2";;2;1
3054;"V3M1529";"1529";"2003/2004";25/1/2004 00:00:00;3;"V";"La Chevelaie";"VAL D'IZE";;6.50;"M";"P";;;;;;;;;;"D";"293";"0";;1;1
3078;"V3M1557";"1557";"2003/2004";29/1/2004 00:00:00;3;"V";"La Boucherie";"PRINCE";;7.00;"M";"P";;;;;;;;;;"D";"320";"0";;1;1
3079;"V3M1558";"1558";"2003/2004";29/1/2004 00:00:00;3;"V";;"SAINT M'HERVE";;7.00;"M";"P";;;;;;;;;;"D";"321";"0";;1;1
3076;"V3M1584";"1584";"2003/2004";28/1/2004 00:00:00;3;"V";"La Gougeonnière";"MONTAUTOUR";;6.90;"M";"P";;;;;;;;;;"D";"346";"0";;1;1
3084;"V3M1585";"1585";"2003/2004";31/1/2004 00:00:00;3;"V";"Le Poncel";"SAINT M'HERVE";;6.60;"M";"P";;;;;;;;;;"D";"347";"0";;1;1
2597;"V3Mx2597";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"BALAZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2598;"V3Mx2598";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"BALAZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2599;"V3Mx2599";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"BALAZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2600;"V3Mx2600";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"BALAZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2601;"V3Mx2601";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"BALAZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2609;"V3Mx2609";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"M";"D";;;;;;;;;;"N";;"A";;;4
2631;"V3Mx2631";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2632;"V3Mx2632";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2633;"V3Mx2633";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2634;"V3Mx2634";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2635;"V3Mx2635";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2636;"V3Mx2636";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"COMBOURTILLE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2652;"V3Mx2652";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2653;"V3Mx2653";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2654;"V3Mx2654";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2667;"V3Mx2667";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT M'HERVE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2668;"V3Mx2668";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT M'HERVE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2669;"V3Mx2669";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT M'HERVE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2670;"V3Mx2670";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT M'HERVE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2680;"V3Mx2680";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2681;"V3Mx2681";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2682;"V3Mx2682";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2683;"V3Mx2683";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2684;"V3Mx2684";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2685;"V3Mx2685";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2702;"V3Mx2702";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"TAILLIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2703;"V3Mx2703";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"TAILLIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2704;"V3Mx2704";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"TAILLIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2705;"V3Mx2705";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"TAILLIS";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2716;"V3Mx2716";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"A";;;4
2717;"V3Mx2717";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"A";;;4
2723;"V3Mx2723";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2724;"V3Mx2724";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2725;"V3Mx2725";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2726;"V3Mx2726";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2727;"V3Mx2727";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2728;"V3Mx2728";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2729;"V3Mx2729";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2730;"V3Mx2730";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2731;"V3Mx2731";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2732;"V3Mx2732";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2733;"V3Mx2733";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2734;"V3Mx2734";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2735;"V3Mx2735";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2736;"V3Mx2736";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2737;"V3Mx2737";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2738;"V3Mx2738";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2739;"V3Mx2739";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2740;"V3Mx2740";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2741;"V3Mx2741";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"VAL D'IZE";;;"M";"D";;;;;;;;;;"N";;"0";;0;4
2612;"V3NIx2612";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2613;"V3NIx2613";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2614;"V3NIx2614";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2615;"V3NIx2615";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2616;"V3NIx2616";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2617;"V3NIx2617";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2618;"V3NIx2618";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2619;"V3NIx2619";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2620;"V3NIx2620";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2621;"V3NIx2621";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2622;"V3NIx2622";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2623;"V3NIx2623";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2624;"V3NIx2624";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2625;"V3NIx2625";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2626;"V3NIx2626";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2627;"V3NIx2627";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2628;"V3NIx2628";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2629;"V3NIx2629";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2630;"V3NIx2630";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"CHATILLON EN VENDELAIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2643;"V3NIx2643";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2644;"V3NIx2644";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2645;"V3NIx2645";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2646;"V3NIx2646";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2647;"V3NIx2647";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2648;"V3NIx2648";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2649;"V3NIx2649";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2650;"V3NIx2650";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2651;"V3NIx2651";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"LANDAVRAN";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2656;"V3NIx2656";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2657;"V3NIx2657";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2658;"V3NIx2658";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2659;"V3NIx2659";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2660;"V3NIx2660";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"MECE";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2693;"V3NIx2693";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2694;"V3NIx2694";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2695;"V3NIx2695";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2696;"V3NIx2696";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2697;"V3NIx2697";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2698;"V3NIx2698";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
2699;"V3NIx2699";"x";"2003/2004";30/4/2003 00:00:00;3;"V";;"SAINT CHRISTOPHE DES BOIS";;;"NI";"D";;;"N";;;;;;;"N";;"0";;0;4
3100;"V4F1582";"1582";"2003/2004";2/2/2004 00:00:00;4;"V";"L'Epine";"MONTAUTOUR";;6.40;"F";"P";"N";;"Inut.";;;;;;;"D";"344";"0";;1;2
3101;"V4F1583";"1583";"2003/2004";2/2/2004 00:00:00;4;"V";"La Germenaie";"SAINT M'HERVE";;5.40;"F";"P";"N";;"O";"O";;;;;"-";"D";"345";"1";;2;2
3103;"V4F1586";"1586";"2003/2004";3/2/2004 00:00:00;4;"V";"Les Roties";"VAL D'IZE";;5.10;"F";"P";"N";;"O";;;"0";;;"5";"D";"348";"0";;1;2
3131;"V4F1597";"1597";"2003/2004";9/2/2004 00:00:00;4;"V";;"TAILLIS";;5.30;"F";"C";"N";;"O";"O";;;;;"5";"N";;;;;2
3125;"V4F1598";"1598";"2003/2004";8/2/2004 00:00:00;4;"V";;"CHATILLON EN VENDELAIS";;5.20;"F";"P";"N";;"N";;;;;;;"D";"358";"0";;1;2
3104;"V4F1599";"1599";"2003/2004";3/2/2004 00:00:00;4;"V";;"MONTAUTOUR";;5.70;"F";"P";"N";"7";"O";;"7";;;;"-";"D";"359";"0";;1;2
3191;"V4F1669";"1669";"2003/2004";24/2/2004 00:00:00;4;"V";"La Hevairie";"BALAZE";;5.00;"F";"P";"N";"7";"0";;"7";;;;;"D";"426";"3";;4;2
3179;"V4F1670";"1670";"2003/2004";18/2/2004 00:00:00;4;"V";;"TAILLIS";;5.50;"F";"P";"N";"6";"0";;"6";;;;;"D";"427";"0";;1;2
3227;"V4F1715";"1715";"2003/2004";22/3/2004 00:00:00;4;"V";"La Piltière";"VAL D'IZE";;5.90;"F";"P";"O";;"N";;;;;;;"D";"468";"0";;1;3
3868;"V4F1838";"1838";"2004/2005";18/12/2004 00:00:00;4;"V";"La Louvelière";"SAINT M'HERVE";;5.50;"F";"P";"N";;"O";;;"0";;;"0";"E";"93";"0";;0;12
3892;"V4F1861";"1861";"2004/2005";27/12/2004 00:00:00;4;"V";;"SAINT M'HERVE";;6.00;"F";"P";"N";;"O";;;"0";;;"0";"E";"116";"0";;0;12
3913;"V4F1879";"1879";"2004/2005";30/12/2004 00:00:00;4;"V";"Le Plessis";"BALAZE";;5.60;"F";"P";"N";;"O";;;"0";;;"0";"E";"134";"4";;4;12
3914;"V4F1880";"1880";"2004/2005";30/12/2004 00:00:00;4;"V";;"BALAZE";;4.50;"F";"P";"N";;"O";;;"0";;;"0";"E";"135";"0";;0;12
3925;"V4F1912";"1912";"2004/2005";1/1/2005 00:00:00;4;"V";"La Bérue";"BALAZE";;5.80;"F";"P";"N";;"O";;;"0";;;"0";"E";"165";"0";;1;1
3954;"V4F1936";"1936";"2004/2005";6/1/2005 00:00:00;4;"V";"Clarderie";"BALAZE";;5.00;"F";"P";"N";;"O";"O";;;;;"0";"E";"188";"0";;1;1
3955;"V4F1937";"1937";"2004/2005";6/1/2005 00:00:00;4;"V";"Clarderie";"BALAZE";;6.70;"F";"P";"N";;"O";"O";;;;;"0";"E";"189";"0";;1;1
3964;"V4F1946";"1946";"2004/2005";8/1/2005 00:00:00;4;"V";;"MONTREUIL DES LANDES";;7.10;"F";"P";"N";;"O";;;"6";;;"0";"E";"198";"2";;2;1
3965;"V4F1949";"1949";"2004/2005";8/1/2005 00:00:00;4;"V";;"MONTAUTOUR";;5.40;"F";"C";"N";;"O";;;"0";;;"0";"E";"201";"0";;1;1
3974;"V4F1959";"1959";"2004/2005";9/1/2005 00:00:00;4;"V";;"BALAZE";;6.50;"F";"C";"N";;"O";;;"0";;;"-";"E";"211";"1";;1;1
3983;"V4F1970";"1970";"2004/2005";11/1/2005 00:00:00;4;"V";"Le Haut Luçon";"CHATILLON EN VENDELAIS";;6.80;"F";"P";"N";;"O";"O";;;;;"0";"E";"222";"0";;1;1
3988;"V4F1974";"1974";"2004/2005";13/1/2005 00:00:00;4;"V";"Le Petit Frénay";"CHATILLON EN VENDELAIS";;6.10;"F";"P";"N";;"O";;;"0";;;"-";"E";"225";"0";;1;1
3995;"V4F1975";"1975";"2004/2005";15/1/2005 00:00:00;4;"V";"Breil";"CHATILLON EN VENDELAIS";;6.10;"F";"P";"N";;"O";;;"5";;;"-";"E";"226";"5";;5;1
3998;"V4F1976";"1976";"2004/2005";16/1/2005 00:00:00;4;"V";"La Filoterie";"CHATILLON EN VENDELAIS";;6.10;"F";"P";"N";;"O";"O";;;;;"0";"E";"227";"0";;1;1
4055;"V4F2026";"2026";"2004/2005";25/1/2005 00:00:00;4;"V";;"MONTREUIL DES LANDES";;5.40;"F";"P";"N";;"O";"O";;;;;"5";"E";"276";"0";;1;1
4056;"V4F2027";"2027";"2004/2005";25/1/2005 00:00:00;4;"V";;"MONTREUIL DES LANDES";;5.30;"F";"P";"N";;"O";"O";;;;;"0";"E";"277";"0";;1;1
4061;"V4F2037";"2037";"2004/2005";25/1/2005 00:00:00;4;"V";"La Galonnière";"SAINT CHRISTOPHE DES BOIS";;5.60;"F";"P";"N";;"O";"O";;;;;"6";"E";"287";"0";;1;1
4062;"V4F2039";"2039";"2004/2005";25/1/2005 00:00:00;4;"V";"Le Bas Freiné";"CHATILLON EN VENDELAIS";;5.90;"F";"P";"O";;"O";;"4";;;;"4";"E";"289";"0";;1;1
4051;"V4F2040";"2040";"2004/2005";24/1/2005 00:00:00;4;"V";"La Gatelais";"CHATILLON EN VENDELAIS";;6.60;"F";"P";"N";;"O";"O";;;;;"-";"E";"290";"0";;1;1
4077;"V4F2063";"2063";"2004/2005";28/1/2005 00:00:00;4;"V";"L'Etang";"CHATILLON EN VENDELAIS";;8.00;"F";"P";"N";;"O";"O";;;;;"5";"E";"313";"0";;1;1
3487;"V4Fx3487";"x";"2004/2005";30/4/2004 00:00:00;4;"V";;"BALAZE";;;"F";"D";;;"N";;;;;;;"N";;"0";;0;4
3488;"V4Fx3488";"x";"2004/2005";30/4/2004 00:00:00;4;"V";;"BALAZE";;;"F";"D";;;"N";;;;;;;"N";;"A";;;4
