"Numéro";"Idren";"N° de Renard";"Saison";"Date";"mois";"Saison Reprod";"Poids";"Sexe";"GIC";"Mode de Prél";"Allait Fdc";"Prél Utérus";"Info Reprod  (KLM)";"Phase préimplantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Statut Reprod";"Res ou Cic année  n-1";"Nbre de Resorptions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Age";"Age ReprodCl";"repro";"nbrepro"
2004;"V3Fx2769";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1971;"V3Fx2770";"x";"2003/2004";30/4/2003 00:00:00;4;3;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
692;"V4F1582";"1582";"2003/2004";2/2/2004 00:00:00;2;4;6.40;"F";"V";"P";"N";"Inut.";;;;;;;;;;"0";"1";;
693;"V4F1583";"1583";"2003/2004";2/2/2004 00:00:00;2;4;5.40;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"1";"2";"PI";
694;"V4F1586";"1586";"2003/2004";3/2/2004 00:00:00;2;4;5.10;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"5";"0";"1";"O";
701;"V4F1597";"1597";"2003/2004";9/2/2004 00:00:00;2;4;5.30;"F";"V";"C";"N";"O";"1";"O";;;"R";;;;"5";;;;
702;"V4F1598";"1598";"2003/2004";8/2/2004 00:00:00;2;4;5.20;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
703;"V4F1599";"1599";"2003/2004";3/2/2004 00:00:00;2;4;5.70;"F";"V";"P";"N";"O";"1";;"7";;"R";;;;"-";"0";"1";"E";7
734;"V4F1669";"1669";"2003/2004";24/2/2004 00:00:00;2;4;5.00;"F";"V";"P";"N";"N";"1";;"7";;"R";;;;;"3";"2";"E";7
735;"V4F1670";"1670";"2003/2004";18/2/2004 00:00:00;2;4;5.50;"F";"V";"P";"N";"N";"1";;"6";;"R";;;;;"0";"1";"E";6
758;"V4F1715";"1715";"2003/2004";22/3/2004 00:00:00;3;4;5.90;"F";"V";"P";"O";"N";;;;;;;;;;"0";"1";;
819;"V4F1838";"1838";"2004/2005";18/12/2004 00:00:00;12;4;5.50;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
824;"V4F1861";"1861";"2004/2005";27/12/2004 00:00:00;12;4;6.00;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
836;"V4F1879";"1879";"2004/2005";30/12/2004 00:00:00;12;4;5.60;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"4";"2";"O";
837;"V4F1880";"1880";"2004/2005";30/12/2004 00:00:00;12;4;4.50;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
851;"V4F1912";"1912";"2004/2005";1/1/2005 00:00:00;1;4;5.80;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
862;"V4F1936";"1936";"2004/2005";6/1/2005 00:00:00;1;4;5.00;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
863;"V4F1937";"1937";"2004/2005";6/1/2005 00:00:00;1;4;6.70;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
866;"V4F1946";"1946";"2004/2005";8/1/2005 00:00:00;1;4;7.10;"F";"V";"P";"N";"O";"1";;;"6";"R";;;;"0";"2";"2";"CP";6
869;"V4F1949";"1949";"2004/2005";8/1/2005 00:00:00;1;4;5.40;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
874;"V4F1959";"1959";"2004/2005";9/1/2005 00:00:00;1;4;6.50;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;"-";"1";"1";"O";
878;"V4F1970";"1970";"2004/2005";11/1/2005 00:00:00;1;4;6.80;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
881;"V4F1974";"1974";"2004/2005";13/1/2005 00:00:00;1;4;6.10;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
882;"V4F1975";"1975";"2004/2005";15/1/2005 00:00:00;1;4;6.10;"F";"V";"P";"N";"O";"1";;;"5";"R";;;;"-";"5";"2";"CP";5
883;"V4F1976";"1976";"2004/2005";16/1/2005 00:00:00;1;4;6.10;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
893;"V4F2026";"2026";"2004/2005";25/1/2005 00:00:00;1;4;5.40;"F";"V";"P";"N";"O";;;;;;;;;"5";"0";;;
894;"V4F2027";"2027";"2004/2005";25/1/2005 00:00:00;1;4;5.30;"F";"V";"P";"N";"O";;;;;;;;;"0";"0";;;
898;"V4F2037";"2037";"2004/2005";25/1/2005 00:00:00;1;4;5.60;"F";"V";"P";"N";"O";;;;;;;;;"6";"0";;;
899;"V4F2039";"2039";"2004/2005";25/1/2005 00:00:00;1;4;5.90;"F";"V";"P";"O";"O";;;;;;;;;"4";"0";;;
900;"V4F2040";"2040";"2004/2005";24/1/2005 00:00:00;1;4;6.60;"F";"V";"P";"N";"O";;;;;;;;;"-";"0";;;
910;"V4F2063";"2063";"2004/2005";28/1/2005 00:00:00;1;4;8.00;"F";"V";"P";"N";"O";;;;;;;;;"5";"0";;;
2110;"V4Fx3487";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2096;"V4Fx3488";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2123;"V4Fx3495";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2122;"V4Fx3496";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2121;"V4Fx3497";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2120;"V4Fx3498";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2119;"V4Fx3499";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2118;"V4Fx3501";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2117;"V4Fx3502";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2116;"V4Fx3512";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2115;"V4Fx3513";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2114;"V4Fx3514";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2113;"V4Fx3515";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2125;"V4Fx3516";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2111;"V4Fx3517";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2126;"V4Fx3524";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2109;"V4Fx3525";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2108;"V4Fx3526";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2107;"V4Fx3527";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2106;"V4Fx3530";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2105;"V4Fx3531";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2104;"V4Fx3532";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2103;"V4Fx3545";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2102;"V4Fx3546";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2101;"V4Fx3547";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2100;"V4Fx3548";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2099;"V4Fx3550";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2098;"V4Fx3551";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2097;"V4Fx3555";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2112;"V4Fx3556";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2140;"V4Fx3557";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2154;"V4Fx3558";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2153;"V4Fx3559";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2152;"V4Fx3560";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2151;"V4Fx3576";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2150;"V4Fx3580";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2149;"V4Fx3581";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2148;"V4Fx3582";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2147;"V4Fx3583";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2146;"V4Fx3584";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2145;"V4Fx3585";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2144;"V4Fx3586";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2143;"V4Fx3587";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2124;"V4Fx3588";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2141;"V4Fx3589";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2155;"V4Fx3602";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2139;"V4Fx3603";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2138;"V4Fx3604";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2137;"V4Fx3605";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2136;"V4Fx3606";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2135;"V4Fx3607";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2134;"V4Fx3608";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2133;"V4Fx3609";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2132;"V4Fx3610";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2131;"V4Fx3611";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2130;"V4Fx3612";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2129;"V4Fx3613";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2128;"V4Fx3614";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2127;"V4Fx3625";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2142;"V4Fx3626";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
925;"V5F2106";"2106";"2004/2005";7/2/2005 00:00:00;2;5;6.20;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"0";;;;
926;"V5F2107";"2107";"2004/2005";7/2/2005 00:00:00;2;5;5.40;"F";"V";"P";"N";"O";"1";;"7";;"R";;;;"-";;;;
927;"V5F2109";"2109";"2004/2005";8/2/2005 00:00:00;2;5;6.30;"F";"V";"C";"N";"Perdu";;;;;;;;;;;;;
972;"V5F2217";"2217";"2005/2006";8/4/2005 00:00:00;4;5;5.80;"F";"V";"P";"O";"O";"1";;;"6";"R";;;;"-";"2";"2";"CP";6
987;"V5F2236";"2236";"2005/2006";29/4/2005 00:00:00;4;5;5.50;"F";"V";"D";"O";"N";;;;;;;;;;"1";"1";;
989;"V5F2238";"2238";"2005/2006";8/5/2005 00:00:00;5;5;6.10;"F";"V";"D";"O";"N";;;;;;;;;;"1";"1";;
1007;"V5F2271";"2271";"2005/2006";8/9/2005 00:00:00;9;5;5.80;"F";"V";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1021;"V5F2301";"2301";"2005/2006";1/5/2005 00:00:00;5;5;6.00;"F";"V";"P";"O";"N";;;;;;;;;;"2";"2";;
1022;"V5F2302";"2302";"2005/2006";1/5/2005 00:00:00;5;5;6.00;"F";"V";"P";"O";"N";;;;;;;;;;"2";"2";;
1052;"V5F2360";"2360";"2005/2006";12/12/2005 00:00:00;12;5;4.70;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1059;"V5F2380";"2380";"2005/2006";24/12/2005 00:00:00;12;5;4.90;"F";"V";"P";"N";"N";;;;;;;;;;"0";;;
1074;"V5F2415";"2415";"2005/2006";1/1/2006 00:00:00;1;5;6.90;"F";"V";"C";"N";"O";"1";;;"7";"R";;;;"0";"2";"2";"CP";7
1427;"V5F2463b";"2463b";"2005/2006";8/1/2006 00:00:00;1;5;5.00;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1113;"V5F2539";"2539";"2005/2006";25/1/2006 00:00:00;1;5;5.60;"F";"V";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1114;"V5F2540";"2540";"2005/2006";26/1/2006 00:00:00;1;5;6.10;"F";"V";"P";"N";"O";;;;;;;;;"4";"0";;;
1130;"V5F2578";"2578";"2005/2006";31/1/2006 00:00:00;1;5;5.20;"F";"V";"P";"N";"O";;;;;;;;;"-";"0";;;
1132;"V5F2582";"2582";"2005/2006";30/1/2006 00:00:00;1;5;5.50;"F";"V";"P";"N";"O";;;;;;;;;"-";"1";"1";;
1253;"V5F2803";"2803";"2005/2006";15/10/2005 00:00:00;10;5;5.90;"F";"V";"P";"N";"N";;;;;;;;;;"1";"1";;
1254;"V5F2805";"2805";"2005/2006";2/11/2005 00:00:00;11;5;6.20;"F";"V";"P";"N";"N";;;;;;;;;;"0";;;
2304;"V5Fx4512";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2318;"V5Fx4513";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2317;"V5Fx4531";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2316;"V5Fx4535";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2315;"V5Fx4536";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2314;"V5Fx4537";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2313;"V5Fx4538";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2312;"V5Fx4539";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2311;"V5Fx4540";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2310;"V5Fx4541";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2309;"V5Fx4544";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2308;"V5Fx4545";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2307;"V5Fx4546";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2290;"V5Fx4547";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2305;"V5Fx4548";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2321;"V5Fx4560";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2303;"V5Fx4561";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2302;"V5Fx4562";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2301;"V5Fx4566";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2300;"V5Fx4567";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2299;"V5Fx4568";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2298;"V5Fx4569";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2297;"V5Fx4570";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2296;"V5Fx4571";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2295;"V5Fx4581";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2294;"V5Fx4582";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2293;"V5Fx4583";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2292;"V5Fx4584";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2291;"V5Fx4585";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2306;"V5Fx4586";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2334;"V5Fx4587";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2349;"V5Fx4588";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2348;"V5Fx4589";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2347;"V5Fx4590";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2346;"V5Fx4591";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2345;"V5Fx4611";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2344;"V5Fx4612";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2343;"V5Fx4613";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2342;"V5Fx4614";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2341;"V5Fx4615";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2340;"V5Fx4616";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2339;"V5Fx4617";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2338;"V5Fx4618";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2337;"V5Fx4619";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2319;"V5Fx4620";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2328;"V5Fx4621";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2350;"V5Fx4622";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2322;"V5Fx4623";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2323;"V5Fx4624";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2324;"V5Fx4625";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"A";"Ad.";;
2325;"V5Fx4626";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2336;"V5Fx4627";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2327;"V5Fx4628";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2335;"V5Fx4629";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2329;"V5Fx4630";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2330;"V5Fx4631";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2331;"V5Fx4632";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2332;"V5Fx4633";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2333;"V5Fx4634";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2320;"V5Fx4635";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
2326;"V5Fx4636";"x";"2005/2006";30/4/2005 00:00:00;4;5;;"F";"V";"D";;"N";;;;;;;;;;"0";;;
1134;"V6F2589";"2589";"2005/2006";7/2/2006 00:00:00;2;6;6.00;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"0";"1";"PI";
1135;"V6F2590";"2590";"2005/2006";4/2/2006 00:00:00;2;6;5.60;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"1";"2";"PI";
1136;"V6F2592";"2592";"2005/2006";3/2/2006 00:00:00;2;6;6.10;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
1139;"V6F2602";"2602";"2005/2006";8/2/2006 00:00:00;2;6;6.30;"F";"V";"P";"N";"O";"1";"O";;;"R";;;;"-";"1";"2";"PI";
1167;"V6F2648";"2648";"2005/2006";10/2/2006 00:00:00;2;6;6.10;"F";"V";"P";"N";"O";"1";;"5";;"R";;;;;"0";"1";"E";5
1168;"V6F2649";"2649";"2005/2006";11/2/2006 00:00:00;2;6;5.70;"F";"V";"P";"N";"O";"1";;"4";;"R";;;;;;;;
1188;"V6F2687";"2687";"2005/2006";25/2/2006 00:00:00;2;6;5.90;"F";"V";"P";"N";"O";"1";;"5";;"R";;;;;"0";"1";"E";5
1189;"V6F2688";"2688";"2005/2006";24/2/2006 00:00:00;2;6;5.80;"F";"V";"P";"N";"O";"1";;"3";;"R";;;;"3";"0";"1";"E";3
1194;"V6F2699";"2699";"2005/2006";1/3/2006 00:00:00;3;6;7.90;"F";"V";"P";"N";"O";"1";;"5";;"R";;;;;"4";"2";"E";5
1217;"V6F2747";"2747";"2005/2006";12/3/2006 00:00:00;3;6;7.10;"F";"V";"P";"N";"O";"1";;"5";;"R";;;;;"0";"1";"E";5
1219;"V6F2751";"2751";"2005/2006";15/3/2006 00:00:00;3;6;6.20;"F";"V";"P";"N";"N";;;;;;;;;;"1";"2";;
1220;"V6F2753";"2753";"2005/2006";21/3/2006 00:00:00;3;6;6.40;"F";"V";"P";"N";"N";;;;;;;;;;"0";"1";;
1223;"V6F2756";"2756";"2005/2006";18/2/2006 00:00:00;2;6;5.60;"F";"V";"P";"N";"O";"1";;"4";;"R";;;;;"0";"1";"E";4
1225;"V6F2761";"2761";"2005/2006";19/2/2006 00:00:00;2;6;6.10;"F";"V";"P";"N";"O";"1";;"4";;"R";;;;;"1";"2";"E";4
1231;"V6F2770";"2770";"2005/2006";21/2/2006 00:00:00;2;6;6.10;"F";"V";"P";;"O";"1";;;"4";"R";;;;"-";"0";"1";"CP";4
1232;"V6F2772";"2772";"2006/2007";9/4/2006 00:00:00;4;6;6.30;"F";"V";"D";;"O";"1";;;"4";"R";;;;"4";"3";"2";"CP";4
1233;"V6F2773";"2773";"2005/2006";23/2/2006 00:00:00;2;6;5.70;"F";"V";"P";;"N";;;;;;;;;;"1";"2";;
1234;"V6F2775";"2775";"2006/2007";26/4/2006 00:00:00;4;6;0.90;"F";"V";"D";"N";"N";;;;;;;;;;"0";;;
1235;"V6F2776";"2776";"2006/2007";26/4/2006 00:00:00;4;6;0.65;"F";"V";"D";"N";"N";;;;;;;;;;"0";;;
